run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,vol_k_rand,ex6_2_8.bch,-0.0270063,77790,32.1236,NA,NA,1,38894,0,38894,38894,0
1,vol_k_rand,ex6_2_8.bch,-0.0270063,77020,32.2413,NA,NA,1,38509,0,38509,38509,0
0,vol_k_rand,ex6_2_8.bch,-0.0270063,77808,32.39,NA,NA,1,38903,0,38903,38903,0
3,vol_k_rand,ex6_2_8.bch,-0.0270063,77184,32.4483,NA,NA,1,38591,0,38591,38591,0
4,vol_k_rand,ex6_2_8.bch,-0.0270063,78748,32.7624,NA,NA,1,39373,0,39373,39373,0
6,vol_k_rand,ex6_2_8.bch,-0.0270063,78710,31.552,NA,NA,1,39354,0,39354,39354,0
7,vol_k_rand,ex6_2_8.bch,-0.0270063,79224,31.476,NA,NA,1,39611,0,39611,39611,0
8,vol_k_rand,ex6_2_8.bch,-0.0270063,78738,31.586,NA,NA,1,39368,0,39368,39368,0
9,vol_k_rand,ex6_2_8.bch,-0.0270063,79342,31.9426,NA,NA,1,39670,0,39670,39670,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k,ex6_2_14.bch,-0.695358,4878,1.80317,NA,NA,1,2438,0,2438,2438,0
0,vol_k,ex6_2_14.bch,-0.695358,4868,1.80373,NA,NA,1,2433,0,2433,2433,0
2,vol_k,ex6_2_14.bch,-0.695358,4878,1.81002,NA,NA,1,2430,0,2430,2438,8
4,vol_k,ex6_2_14.bch,-0.695358,4878,1.82414,NA,NA,1,2438,0,2438,2438,0
5,vol_k,ex6_2_14.bch,-0.695358,4834,1.83044,NA,NA,1,2416,0,2416,2416,0
1,vol_k,ex6_2_14.bch,-0.695358,4868,1.83272,NA,NA,1,2433,0,2433,2433,0
6,vol_k,ex6_2_14.bch,-0.695358,4834,1.72017,NA,NA,1,2402,0,2402,2416,14
8,vol_k,ex6_2_14.bch,-0.695358,4834,1.71652,NA,NA,1,2400,0,2400,2416,16
7,vol_k,ex6_2_14.bch,-0.695358,4834,1.72797,NA,NA,1,2416,0,2416,2416,0
9,vol_k,ex6_2_14.bch,-0.695358,4834,1.75443,NA,NA,1,2416,0,2416,2416,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k_rand,ex6_2_12.bch,0.289195,28822,9.02266,NA,NA,1,14410,0,14410,14410,0
1,vol_k_rand,ex6_2_12.bch,0.289195,28822,9.1211,NA,NA,1,14410,0,14410,14410,0
4,vol_k_rand,ex6_2_12.bch,0.289195,29482,9.14044,NA,NA,1,14740,0,14740,14740,0
5,vol_k_rand,ex6_2_12.bch,0.289195,29994,9.22169,NA,NA,1,14990,0,14990,14996,6
3,vol_k_rand,ex6_2_12.bch,0.289195,29482,9.26317,NA,NA,1,14740,0,14740,14740,0
2,vol_k_rand,ex6_2_12.bch,0.289195,29482,9.27623,NA,NA,1,14740,0,14740,14740,0
6,vol_k_rand,ex6_2_12.bch,0.289195,29994,8.90693,NA,NA,1,14990,0,14990,14996,6
8,vol_k_rand,ex6_2_12.bch,0.289195,29994,8.89496,NA,NA,1,14996,0,14996,14996,0
9,vol_k_rand,ex6_2_12.bch,0.289195,29994,8.89987,NA,NA,1,14996,0,14996,14996,0
7,vol_k_rand,ex6_2_12.bch,0.289195,29994,9.05489,NA,NA,1,14996,0,14996,14996,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,vol_k,ex2_1_8.bch,15639,304,1.2747,NA,NA,1,149,0,149,151,2
3,vol_k,ex2_1_8.bch,15639,306,1.28697,NA,NA,1,144,0,144,152,8
4,vol_k,ex2_1_8.bch,15639,324,1.33375,NA,NA,1,157,0,157,161,4
0,vol_k,ex2_1_8.bch,15639,312,1.36737,NA,NA,1,153,0,153,155,2
1,vol_k,ex2_1_8.bch,15639,386,1.5902,NA,NA,1,189,0,189,192,3
2,vol_k,ex2_1_8.bch,15639,386,1.59552,NA,NA,1,191,0,191,192,1
6,vol_k,ex2_1_8.bch,15639,352,1.42698,NA,NA,1,173,0,173,175,2
9,vol_k,ex2_1_8.bch,15639,354,1.42724,NA,NA,1,174,0,174,176,2
7,vol_k,ex2_1_8.bch,15639,380,1.5678,NA,NA,1,189,0,189,189,0
8,vol_k,ex2_1_8.bch,15639,386,1.56433,NA,NA,1,191,0,191,192,1
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,vol_k,haverly.bch,-400,128,0.157744,NA,NA,1,94,0,94,96,2
5,vol_k,haverly.bch,-399.849,128,0.165066,NA,NA,1,92,0,92,93,1
4,vol_k,haverly.bch,-399.849,134,0.166176,NA,NA,1,94,0,94,95,1
0,vol_k,haverly.bch,-400,132,0.169358,NA,NA,1,96,0,96,97,1
2,vol_k,haverly.bch,-400,144,0.176688,NA,NA,1,103,0,103,104,1
3,vol_k,haverly.bch,-400,144,0.180438,NA,NA,1,103,0,103,104,1
6,vol_k,haverly.bch,-399.872,138,0.170398,NA,NA,1,100,0,100,100,0
7,vol_k,haverly.bch,-399.872,138,0.169396,NA,NA,1,100,0,100,100,0
9,vol_k,haverly.bch,-400,132,0.166642,NA,NA,1,94,0,94,97,3
8,vol_k,haverly.bch,-399.872,138,0.171042,NA,NA,1,99,0,99,100,1
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k,ex6_2_12.bch,0.289195,28822,9.03169,NA,NA,1,14410,0,14410,14410,0
1,vol_k,ex6_2_12.bch,0.289195,28822,9.09773,NA,NA,1,14410,0,14410,14410,0
4,vol_k,ex6_2_12.bch,0.289195,29482,9.1635,NA,NA,1,14740,0,14740,14740,0
2,vol_k,ex6_2_12.bch,0.289195,29482,9.16785,NA,NA,1,14740,0,14740,14740,0
3,vol_k,ex6_2_12.bch,0.289195,29482,9.20725,NA,NA,1,14740,0,14740,14740,0
5,vol_k,ex6_2_12.bch,0.289195,29994,9.20936,NA,NA,1,14990,0,14990,14996,6
6,vol_k,ex6_2_12.bch,0.289195,29994,8.9253,NA,NA,1,14990,0,14990,14996,6
9,vol_k,ex6_2_12.bch,0.289195,29994,8.92858,NA,NA,1,14996,0,14996,14996,0
7,vol_k,ex6_2_12.bch,0.289195,29994,9.01493,NA,NA,1,14996,0,14996,14996,0
8,vol_k,ex6_2_12.bch,0.289195,29994,8.96143,NA,NA,1,14996,0,14996,14996,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k,ex2_1_9fact.bch,-0.374978,2928,2.50375,NA,NA,1,1463,0,1463,1463,0
2,vol_k,ex2_1_9fact.bch,-0.374978,2928,2.51472,NA,NA,1,1461,0,1461,1463,2
1,vol_k,ex2_1_9fact.bch,-0.374978,2928,2.51806,NA,NA,1,1462,0,1462,1463,1
5,vol_k,ex2_1_9fact.bch,-0.374949,3062,2.66402,NA,NA,1,1531,0,1531,1534,3
4,vol_k,ex2_1_9fact.bch,-0.374949,3062,2.7087,NA,NA,1,1530,0,1530,1534,4
0,vol_k,ex2_1_9fact.bch,-0.374986,3156,2.74481,NA,NA,1,1575,0,1575,1578,3
6,vol_k,ex2_1_9fact.bch,-0.374977,2946,2.48724,NA,NA,1,1470,0,1470,1474,4
8,vol_k,ex2_1_9fact.bch,-0.374985,2978,2.50253,NA,NA,1,1487,0,1487,1489,2
7,vol_k,ex2_1_9fact.bch,-0.374949,3062,2.55638,NA,NA,1,1534,0,1534,1534,0
9,vol_k,ex2_1_9fact.bch,-0.374962,3094,2.56247,NA,NA,1,1544,0,1544,1550,6
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k_rand,ex14_2_3.bch,1.19915e-09,7704,5.90506,NA,NA,1,4170,0,4170,4170,0
1,vol_k_rand,ex14_2_3.bch,1.19915e-09,7704,5.97022,NA,NA,1,4170,0,4170,4170,0
5,vol_k_rand,ex14_2_3.bch,3.82058e-08,11650,7.28836,NA,NA,1,6648,0,6648,6694,46
2,vol_k_rand,ex14_2_3.bch,1.03083e-09,10946,8.02481,NA,NA,1,5586,0,5586,5652,66
4,vol_k_rand,ex14_2_3.bch,1.00562e-09,11210,8.04474,NA,NA,1,5748,0,5748,5760,12
8,vol_k_rand,ex14_2_3.bch,3.81747e-08,6792,5.0064,NA,NA,1,3684,0,3684,3694,10
0,vol_k_rand,ex14_2_3.bch,1.27445e-09,20096,13.3515,NA,NA,1,10123,0,10123,10348,225
6,vol_k_rand,ex14_2_3.bch,1.73427e-09,11490,8.74895,NA,NA,1,5920,0,5920,6020,100
9,vol_k_rand,ex14_2_3.bch,1.28947e-09,14742,9.05006,NA,NA,1,7514,0,7514,7529,15
7,vol_k_rand,ex14_2_3.bch,1.00825e-09,15080,11.2796,NA,NA,1,7844,0,7844,7846,2
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k,launch.bch,2259.76,11688,60.4517,NA,NA,1,7244,0,7244,7270,26
4,vol_k,launch.bch,2259.77,11948,67.3125,NA,NA,1,7533,0,7533,7558,25
1,vol_k,launch.bch,2259.05,16176,93.0095,NA,NA,1,10501,0,10501,10529,28
5,vol_k,launch.bch,2257.8,15576,97.5644,NA,NA,1,10401,0,10401,10425,24
2,vol_k,launch.bch,2257.8,20312,104.943,NA,NA,1,13343,0,13343,13369,26
0,vol_k,launch.bch,2257.8,20390,105.709,NA,NA,1,13327,0,13327,13363,36
9,vol_k,launch.bch,2258.89,5138,39.4341,NA,NA,1,3653,0,3653,3684,31
6,vol_k,launch.bch,2258.08,17260,88,NA,NA,1,10928,0,10928,10965,37
8,vol_k,launch.bch,2257.81,15318,82.081,NA,NA,1,9468,0,9468,9513,45
7,vol_k,launch.bch,2257.8,21512,113.759,NA,NA,1,13600,0,13600,13636,36
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k,ex6_2_11.bch,-2.67215e-06,42974,15.7024,NA,NA,1,21486,0,21486,21486,0
5,vol_k,ex6_2_11.bch,-2.67238e-06,44334,15.8098,NA,NA,1,22166,0,22166,22166,0
4,vol_k,ex6_2_11.bch,-2.67233e-06,41800,15.8537,NA,NA,1,20899,0,20899,20899,0
3,vol_k,ex6_2_11.bch,-2.67235e-06,43976,15.9045,NA,NA,1,21987,0,21987,21987,0
2,vol_k,ex6_2_11.bch,-2.67238e-06,44326,15.95,NA,NA,1,22163,0,22163,22163,0
1,vol_k,ex6_2_11.bch,-2.67238e-06,44326,15.9922,NA,NA,1,22163,0,22163,22163,0
9,vol_k,ex6_2_11.bch,-2.67239e-06,41990,15.144,NA,NA,1,20994,0,20994,20994,0
7,vol_k,ex6_2_11.bch,-2.67237e-06,43918,15.3522,NA,NA,1,21958,0,21958,21958,0
8,vol_k,ex6_2_11.bch,-2.67235e-06,41924,15.4478,NA,NA,1,20961,0,20961,20961,0
6,vol_k,ex6_2_11.bch,-2.67237e-06,45180,15.6314,NA,NA,1,22589,0,22589,22589,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k,ex6_2_6.bch,-2.60252e-06,257876,125.374,NA,NA,1,128937,0,128937,128937,0
1,vol_k,ex6_2_6.bch,-2.60253e-06,257804,125.46,NA,NA,1,128901,0,128901,128901,0
4,vol_k,ex6_2_6.bch,-2.60253e-06,257074,126.115,NA,NA,1,128536,0,128536,128536,0
3,vol_k,ex6_2_6.bch,-2.60252e-06,257662,126.233,NA,NA,1,128830,0,128830,128830,0
5,vol_k,ex6_2_6.bch,-2.60253e-06,256768,126.786,NA,NA,1,128383,0,128383,128383,0
2,vol_k,ex6_2_6.bch,-2.60252e-06,258558,128.938,NA,NA,1,129278,0,129278,129278,0
7,vol_k,ex6_2_6.bch,-2.60252e-06,257402,119.907,NA,NA,1,128700,0,128700,128700,0
9,vol_k,ex6_2_6.bch,-2.60253e-06,256362,119.964,NA,NA,1,128180,0,128180,128180,0
6,vol_k,ex6_2_6.bch,-2.60253e-06,258514,121.248,NA,NA,1,129256,0,129256,129256,0
8,vol_k,ex6_2_6.bch,-2.60253e-06,257822,121.097,NA,NA,1,128910,0,128910,128910,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k_rand,ex6_2_14.bch,-0.695358,4878,1.78958,NA,NA,1,2438,0,2438,2438,0
4,vol_k_rand,ex6_2_14.bch,-0.695358,4878,1.7899,NA,NA,1,2438,0,2438,2438,0
0,vol_k_rand,ex6_2_14.bch,-0.695358,4868,1.79644,NA,NA,1,2433,0,2433,2433,0
2,vol_k_rand,ex6_2_14.bch,-0.695358,4878,1.80498,NA,NA,1,2430,0,2430,2438,8
1,vol_k_rand,ex6_2_14.bch,-0.695358,4868,1.82623,NA,NA,1,2433,0,2433,2433,0
5,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.83254,NA,NA,1,2416,0,2416,2416,0
7,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.72711,NA,NA,1,2416,0,2416,2416,0
6,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.73308,NA,NA,1,2402,0,2402,2416,14
9,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.73512,NA,NA,1,2416,0,2416,2416,0
8,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.75475,NA,NA,1,2400,0,2400,2416,16
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,vol_k_rand,alkyl.bch,-1.76331,136,0.158376,NA,NA,1,114,0,114,114,0
3,vol_k_rand,alkyl.bch,-1.76444,150,0.170287,NA,NA,1,134,0,134,134,0
4,vol_k_rand,alkyl.bch,-1.76451,158,0.184648,NA,NA,1,140,0,140,141,1
5,vol_k_rand,alkyl.bch,-1.76451,158,0.186897,NA,NA,1,140,0,140,141,1
1,vol_k_rand,alkyl.bch,-1.76362,186,0.223069,NA,NA,1,164,0,164,165,1
0,vol_k_rand,alkyl.bch,-1.76362,186,0.224574,NA,NA,1,165,0,165,165,0
6,vol_k_rand,alkyl.bch,-1.76457,144,0.17442,NA,NA,1,129,0,129,129,0
7,vol_k_rand,alkyl.bch,-1.76358,152,0.176784,NA,NA,1,133,0,133,135,2
8,vol_k_rand,alkyl.bch,-1.76358,152,0.177952,NA,NA,1,135,0,135,135,0
9,vol_k_rand,alkyl.bch,-1.76495,152,0.179951,NA,NA,1,136,0,136,136,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k,himmel16.bch,-0.865302,3000,5.50824,NA,NA,1,1715,0,1715,1728,13
5,vol_k,himmel16.bch,-0.865302,3000,5.54918,NA,NA,1,1723,0,1723,1728,5
2,vol_k,himmel16.bch,-0.865327,3864,7.84866,NA,NA,1,2200,0,2200,2208,8
0,vol_k,himmel16.bch,-0.865327,3864,7.89261,NA,NA,1,2194,0,2194,2208,14
4,vol_k,himmel16.bch,-0.865327,3864,7.93787,NA,NA,1,2197,0,2197,2208,11
1,vol_k,himmel16.bch,-0.865327,3864,7.97415,NA,NA,1,2183,0,2183,2208,25
7,vol_k,himmel16.bch,-0.865503,2668,5.0665,NA,NA,1,1398,0,1398,1401,3
6,vol_k,himmel16.bch,-0.865302,3000,5.41535,NA,NA,1,1710,0,1710,1728,18
8,vol_k,himmel16.bch,-0.865302,3000,5.30853,NA,NA,1,1722,0,1722,1728,6
9,vol_k,himmel16.bch,-0.865302,3000,5.29027,NA,NA,1,1727,0,1727,1728,1
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,vol_k,ex7_3_5bis.bch,1.2069,16320,3.19197,NA,NA,1,8301,0,8301,8302,1
4,vol_k,ex7_3_5bis.bch,1.2069,16320,3.19891,NA,NA,1,8300,0,8300,8302,2
0,vol_k,ex7_3_5bis.bch,1.2069,16320,3.20947,NA,NA,1,8301,0,8301,8302,1
3,vol_k,ex7_3_5bis.bch,1.2069,16320,3.22829,NA,NA,1,8301,0,8301,8302,1
1,vol_k,ex7_3_5bis.bch,1.2069,16320,3.25693,NA,NA,1,8288,0,8288,8302,14
2,vol_k,ex7_3_5bis.bch,1.2069,16320,3.27025,NA,NA,1,8298,0,8298,8302,4
6,vol_k,ex7_3_5bis.bch,1.2069,16320,3.12595,NA,NA,1,8301,0,8301,8302,1
8,vol_k,ex7_3_5bis.bch,1.2069,16320,3.11754,NA,NA,1,8301,0,8301,8302,1
9,vol_k,ex7_3_5bis.bch,1.2069,16320,3.1095,NA,NA,1,8298,0,8298,8302,4
7,vol_k,ex7_3_5bis.bch,1.2069,16320,3.15003,NA,NA,1,8296,0,8296,8302,6
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,vol_k_rand,ex6_2_11.bch,-2.67238e-06,44326,15.7318,NA,NA,1,22163,0,22163,22163,0
5,vol_k_rand,ex6_2_11.bch,-2.67238e-06,44334,15.763,NA,NA,1,22166,0,22166,22166,0
4,vol_k_rand,ex6_2_11.bch,-2.67233e-06,41800,15.8275,NA,NA,1,20899,0,20899,20899,0
0,vol_k_rand,ex6_2_11.bch,-2.67215e-06,42974,15.9653,NA,NA,1,21486,0,21486,21486,0
1,vol_k_rand,ex6_2_11.bch,-2.67238e-06,44326,15.9927,NA,NA,1,22163,0,22163,22163,0
3,vol_k_rand,ex6_2_11.bch,-2.67235e-06,43976,16.0024,NA,NA,1,21987,0,21987,21987,0
9,vol_k_rand,ex6_2_11.bch,-2.67239e-06,41990,15.1413,NA,NA,1,20994,0,20994,20994,0
8,vol_k_rand,ex6_2_11.bch,-2.67235e-06,41924,15.2833,NA,NA,1,20961,0,20961,20961,0
6,vol_k_rand,ex6_2_11.bch,-2.67237e-06,45180,15.5183,NA,NA,1,22589,0,22589,22589,0
7,vol_k_rand,ex6_2_11.bch,-2.67237e-06,43918,15.5857,NA,NA,1,21958,0,21958,21958,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,vol_k_rand,ex2_1_9.bch,-0.374921,2946,2.58632,NA,NA,1,1462,0,1462,1474,12
1,vol_k_rand,ex2_1_9.bch,-0.374998,3016,2.6195,NA,NA,1,1507,0,1507,1508,1
4,vol_k_rand,ex2_1_9.bch,-0.374921,2946,2.62945,NA,NA,1,1468,0,1468,1474,6
3,vol_k_rand,ex2_1_9.bch,-0.374998,3016,2.63738,NA,NA,1,1507,0,1507,1508,1
2,vol_k_rand,ex2_1_9.bch,-0.374998,3016,2.65347,NA,NA,1,1507,0,1507,1508,1
0,vol_k_rand,ex2_1_9.bch,-0.374984,3010,2.66046,NA,NA,1,1505,0,1505,1505,0
7,vol_k_rand,ex2_1_9.bch,-0.374921,2946,2.54001,NA,NA,1,1474,0,1474,1474,0
9,vol_k_rand,ex2_1_9.bch,-0.375,2998,2.57698,NA,NA,1,1497,0,1497,1499,2
8,vol_k_rand,ex2_1_9.bch,-0.374988,3116,2.63933,NA,NA,1,1556,0,1556,1559,3
6,vol_k_rand,ex2_1_9.bch,-0.374964,3176,2.7008,NA,NA,1,1585,0,1585,1590,5
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k_rand,like-1.bch,2141.53,2448,0.653238,NA,NA,0,1,0,1,1,0
4,vol_k_rand,like-1.bch,2141.53,2448,0.653891,NA,NA,0,1,0,1,1,0
1,vol_k_rand,like-1.bch,2141.53,2448,0.654757,NA,NA,0,1,0,1,1,0
3,vol_k_rand,like-1.bch,2141.53,2448,0.65494,NA,NA,0,1,0,1,1,0
5,vol_k_rand,like-1.bch,2141.53,2448,0.658695,NA,NA,0,1,0,1,1,0
2,vol_k_rand,like-1.bch,2141.53,2448,0.658293,NA,NA,0,1,0,1,1,0
9,vol_k_rand,like-1.bch,2141.53,2448,0.639462,NA,NA,0,1,0,1,1,0
6,vol_k_rand,like-1.bch,2141.53,2448,0.643271,NA,NA,0,1,0,1,1,0
7,vol_k_rand,like-1.bch,2141.53,2448,0.643283,NA,NA,0,1,0,1,1,0
8,vol_k_rand,like-1.bch,2141.53,2448,0.647202,NA,NA,0,1,0,1,1,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,vol_k_rand,ex2_1_7.bch,-4150.41,1242,2.82219,NA,NA,1,618,0,618,620,2
3,vol_k_rand,ex2_1_7.bch,-4150.41,1230,2.8496,NA,NA,1,612,0,612,614,2
